jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Greece,1989,1A3A2,ABFLOW029,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3A2,ABFLOW029,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3A2,ABFLOW029,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3B,ABFLOW028,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3B,ABFLOW028,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3B,ABFLOW028,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3C,ABFLOW030,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3C,ABFLOW030,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3D,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3D,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3D,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3E,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3E,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3E,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,,,,
Greece,1989,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4A,ABFLOW035,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4A,ABFLOW035,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4A,ABFLOW035,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4B,ABFLOW034,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4B,ABFLOW034,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4B,ABFLOW034,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4C,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4C,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4C,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4C1,ABFLOW036,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4C1,ABFLOW036,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4C1,ABFLOW036,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4C2,ABFLOW037,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4C2,ABFLOW037,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4C2,ABFLOW037,Oil,,,,,,,,,,,,,,,
Greece,1989,1A4C3,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A4C3,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A4C3,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A5,ABFLOW038,Coal,,,,,,,,,,,,,,,
Greece,1989,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A5,ABFLOW038,Oil,,,,,,,,,,,,,,,
Greece,1989,1A5A,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A5A,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A5A,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A5B,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A5B,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A5B,,Oil,,,,,,,,,,,,,,,
Greece,1989,1A5C,,Coal,,,,,,,,,,,,,,,
Greece,1989,1A5C,,Natural gas,,,,,,,,,,,,,,,
Greece,1989,1A5C,,Oil,,,,,,,,,,,,,,,
Greece,1989,1B,,,,,,,,,,,,,,,,,
Greece,1989,1B1,,,,,,,,,,,,,,,,,
Greece,1989,1B1A,,,,,,,,,,,,,,,,,
Greece,1989,1B1A1,,,,,,,,,,,,,,,,,
Greece,1989,1B1A11,,,,,,,,,,,,,,,,,
Greece,1989,1B1A12,,,,,,,,,,,,,,,,,
Greece,1989,1B1A13,,,,,,,,,,,,,,,,,
Greece,1989,1B1A14,,,,,,,,,,,,,,,,,
Greece,1989,1B1A2,,,,,,,,,,,,,,,,,
Greece,1989,1B1A21,,,,,,,,,,,,,,,,,
Greece,1989,1B1A22,,,,,,,,,,,,,,,,,
Greece,1989,1B1B,,,,,,,,,,,,,,,,,
Greece,1989,1B2,,,,,,,,,,,,,,,,,
Greece,1989,1B2A,,,,,,,,,,,,,,,,,
Greece,1989,1B2A1,,,,,,,,,,,,,,,,,
Greece,1989,1B2A2,,,,,,,,,,,,,,,,,
Greece,1989,1B2A3,,,,,,,,,,,,,,,,,
Greece,1989,1B2A31,,,,,,,,,,,,,,,,,
Greece,1989,1B2A32,,,,,,,,,,,,,,,,,
Greece,1989,1B2A33,,,,,,,,,,,,,,,,,
Greece,1989,1B2A34,,,,,,,,,,,,,,,,,
Greece,1989,1B2A35,,,,,,,,,,,,,,,,,
Greece,1989,1B2A36,,,,,,,,,,,,,,,,,
