jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Norway,1995,1A2B,ABFLOW018,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2B,ABFLOW018,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2B,ABFLOW018,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2C,ABFLOW017,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2C,ABFLOW017,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2C,ABFLOW017,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2D,ABFLOW023,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2D,ABFLOW023,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2D,ABFLOW023,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2E,ABFLOW022,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2E,ABFLOW022,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2E,ABFLOW022,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2F,ABFLOW019,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2F,ABFLOW019,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2F,ABFLOW019,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2G,ABFLOW020,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2G,ABFLOW020,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2G,ABFLOW020,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2H,ABFLOW021,Coal,,,,,,,,,,,,,,,
