jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
France,1989,1A3B,ABFLOW028,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3B,ABFLOW028,Oil,,,,,,,,,,,,,,,
France,1989,1A3C,ABFLOW030,Coal,,,,,,,,,,,,,,,
France,1989,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3C,ABFLOW030,Oil,,,,,,,,,,,,,,,
France,1989,1A3D,,Coal,,,,,,,,,,,,,,,
France,1989,1A3D,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3D,,Oil,,,,,,,,,,,,,,,
France,1989,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,,,,
France,1989,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,,,,
France,1989,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,,,,
France,1989,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,,,,
France,1989,1A3E,,Coal,,,,,,,,,,,,,,,
France,1989,1A3E,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3E,,Oil,,,,,,,,,,,,,,,
France,1989,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,,,,
France,1989,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,,,,
France,1989,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,,,,
France,1989,1A4,,Coal,,,,,,,,,,,,,,,
France,1989,1A4,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4,,Oil,,,,,,,,,,,,,,,
France,1989,1A4A,ABFLOW035,Coal,,,,,,,,,,,,,,,
France,1989,1A4A,ABFLOW035,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4A,ABFLOW035,Oil,,,,,,,,,,,,,,,
France,1989,1A4B,ABFLOW034,Coal,,,,,,,,,,,,,,,
France,1989,1A4B,ABFLOW034,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4B,ABFLOW034,Oil,,,,,,,,,,,,,,,
France,1989,1A4C,,Coal,,,,,,,,,,,,,,,
France,1989,1A4C,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4C,,Oil,,,,,,,,,,,,,,,
France,1989,1A4C1,ABFLOW036,Coal,,,,,,,,,,,,,,,
France,1989,1A4C1,ABFLOW036,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4C1,ABFLOW036,Oil,,,,,,,,,,,,,,,
France,1989,1A4C2,ABFLOW037,Coal,,,,,,,,,,,,,,,
France,1989,1A4C2,ABFLOW037,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4C2,ABFLOW037,Oil,,,,,,,,,,,,,,,
France,1989,1A4C3,,Coal,,,,,,,,,,,,,,,
France,1989,1A4C3,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A4C3,,Oil,,,,,,,,,,,,,,,
France,1989,1A5,ABFLOW038,Coal,,,,,,,,,,,,,,,
France,1989,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,,,,
France,1989,1A5,ABFLOW038,Oil,,,,,,,,,,,,,,,
France,1989,1A5A,,Coal,,,,,,,,,,,,,,,
