ipcc_code,year,ecp_ets_sectCO2_usd_k,ecp_tax_sectCO2_usd_k,ecp_all_sectCO2_usd_k
1C1C,2010,0.0,0.0,0.0
1C1C,2011,0.0,0.0,0.0
1C1C,2012,0.0,0.0,0.0
1C1C,2013,0.0,0.0,0.0
1C1C,2014,0.0,0.0,0.0
1C1C,2015,0.0,0.0,0.0
1C1C,2016,0.0,0.0,0.0
1C1C,2017,0.0,0.0,0.0
1C1C,2018,0.0,0.0,0.0
1C1C,2019,0.0,0.0,0.0
1C1C,2020,0.0,0.0,0.0
1C1C,2021,0.0,0.0,0.0
1C1C,2022,0.0,0.0,0.0
1C1C,2023,0.0,0.0,0.0
1C1C,2024,0.0,0.0,0.0
1C2,1989,0.0,0.0,0.0
1C2,1990,0.0,0.0,0.0
1C2,1991,0.0,0.0,0.0
1C2,1992,0.0,0.0,0.0
1C2,1993,0.0,0.0,0.0
1C2,1994,0.0,0.0,0.0
1C2,1995,0.0,0.0,0.0
1C2,1996,0.0,0.0,0.0
1C2,1997,0.0,0.0,0.0
1C2,1998,0.0,0.0,0.0
1C2,1999,0.0,0.0,0.0
1C2,2000,0.0,0.0,0.0
1C2,2001,0.0,0.0,0.0
1C2,2002,0.0,0.0,0.0
1C2,2003,0.0,0.0,0.0
1C2,2004,0.0,0.0,0.0
1C2,2005,0.0,0.0,0.0
1C2,2006,0.0,0.0,0.0
1C2,2007,0.0,0.0,0.0
1C2,2008,0.0,0.0,0.0
1C2,2009,0.0,0.0,0.0
1C2,2010,0.0,0.0,0.0
1C2,2011,0.0,0.0,0.0
1C2,2012,0.0,0.0,0.0
1C2,2013,0.0,0.0,0.0
1C2,2014,0.0,0.0,0.0
1C2,2015,0.0,0.0,0.0
1C2,2016,0.0,0.0,0.0
1C2,2017,0.0,0.0,0.0
1C2,2018,0.0,0.0,0.0
1C2,2019,0.0,0.0,0.0
1C2,2020,0.0,0.0,0.0
1C2,2021,0.0,0.0,0.0
1C2,2022,0.0,0.0,0.0
1C2,2023,0.0,0.0,0.0
1C2,2024,0.0,0.0,0.0
1C2A,1989,0.0,0.0,0.0
1C2A,1990,0.0,0.0,0.0
1C2A,1991,0.0,0.0,0.0
1C2A,1992,0.0,0.0,0.0
1C2A,1993,0.0,0.0,0.0
1C2A,1994,0.0,0.0,0.0
1C2A,1995,0.0,0.0,0.0
1C2A,1996,0.0,0.0,0.0
1C2A,1997,0.0,0.0,0.0
1C2A,1998,0.0,0.0,0.0
1C2A,1999,0.0,0.0,0.0
1C2A,2000,0.0,0.0,0.0
1C2A,2001,0.0,0.0,0.0
1C2A,2002,0.0,0.0,0.0
1C2A,2003,0.0,0.0,0.0
1C2A,2004,0.0,0.0,0.0
1C2A,2005,0.0,0.0,0.0
1C2A,2006,0.0,0.0,0.0
1C2A,2007,0.0,0.0,0.0
1C2A,2008,0.0,0.0,0.0
1C2A,2009,0.0,0.0,0.0
1C2A,2010,0.0,0.0,0.0
1C2A,2011,0.0,0.0,0.0
1C2A,2012,0.0,0.0,0.0
1C2A,2013,0.0,0.0,0.0
1C2A,2014,0.0,0.0,0.0
1C2A,2015,0.0,0.0,0.0
1C2A,2016,0.0,0.0,0.0
1C2A,2017,0.0,0.0,0.0
1C2A,2018,0.0,0.0,0.0
1C2A,2019,0.0,0.0,0.0
1C2A,2020,0.0,0.0,0.0
1C2A,2021,0.0,0.0,0.0
1C2A,2022,0.0,0.0,0.0
1C2A,2023,0.0,0.0,0.0
1C2A,2024,0.0,0.0,0.0
1C2B,1989,0.0,0.0,0.0
1C2B,1990,0.0,0.0,0.0
1C2B,1991,0.0,0.0,0.0
1C2B,1992,0.0,0.0,0.0
1C2B,1993,0.0,0.0,0.0
1C2B,1994,0.0,0.0,0.0
1C2B,1995,0.0,0.0,0.0
1C2B,1996,0.0,0.0,0.0
1C2B,1997,0.0,0.0,0.0
1C2B,1998,0.0,0.0,0.0
1C2B,1999,0.0,0.0,0.0
1C2B,2000,0.0,0.0,0.0
1C2B,2001,0.0,0.0,0.0
1C2B,2002,0.0,0.0,0.0
1C2B,2003,0.0,0.0,0.0
1C2B,2004,0.0,0.0,0.0
1C2B,2005,0.0,0.0,0.0
1C2B,2006,0.0,0.0,0.0
1C2B,2007,0.0,0.0,0.0
1C2B,2008,0.0,0.0,0.0
1C2B,2009,0.0,0.0,0.0
1C2B,2010,0.0,0.0,0.0
1C2B,2011,0.0,0.0,0.0
1C2B,2012,0.0,0.0,0.0
1C2B,2013,0.0,0.0,0.0
1C2B,2014,0.0,0.0,0.0
1C2B,2015,0.0,0.0,0.0
1C2B,2016,0.0,0.0,0.0
1C2B,2017,0.0,0.0,0.0
1C2B,2018,0.0,0.0,0.0
1C2B,2019,0.0,0.0,0.0
1C2B,2020,0.0,0.0,0.0
1C2B,2021,0.0,0.0,0.0
1C2B,2022,0.0,0.0,0.0
1C2B,2023,0.0,0.0,0.0
1C2B,2024,0.0,0.0,0.0
1C3,1989,0.0,0.0,0.0
1C3,1990,0.0,0.0,0.0
1C3,1991,0.0,0.0,0.0
1C3,1992,0.0,0.0,0.0
1C3,1993,0.0,0.0,0.0
1C3,1994,0.0,0.0,0.0
1C3,1995,0.0,0.0,0.0
1C3,1996,0.0,0.0,0.0
1C3,1997,0.0,0.0,0.0
1C3,1998,0.0,0.0,0.0
1C3,1999,0.0,0.0,0.0
1C3,2000,0.0,0.0,0.0
1C3,2001,0.0,0.0,0.0
1C3,2002,0.0,0.0,0.0
1C3,2003,0.0,0.0,0.0
1C3,2004,0.0,0.0,0.0
1C3,2005,0.0,0.0,0.0
1C3,2006,0.0,0.0,0.0
1C3,2007,0.0,0.0,0.0
1C3,2008,0.0,0.0,0.0
1C3,2009,0.0,0.0,0.0
1C3,2010,0.0,0.0,0.0
1C3,2011,0.0,0.0,0.0
1C3,2012,0.0,0.0,0.0
1C3,2013,0.0,0.0,0.0
1C3,2014,0.0,0.0,0.0
1C3,2015,0.0,0.0,0.0
1C3,2016,0.0,0.0,0.0
1C3,2017,0.0,0.0,0.0
1C3,2018,0.0,0.0,0.0
1C3,2019,0.0,0.0,0.0
1C3,2020,0.0,0.0,0.0
1C3,2021,0.0,0.0,0.0
1C3,2022,0.0,0.0,0.0
1C3,2023,0.0,0.0,0.0
1C3,2024,0.0,0.0,0.0
2,1989,0.0,0.0,0.0
2,1990,0.0,0.0,0.0
2,1991,0.0,0.0,0.0
2,1992,0.0,0.0,0.0
2,1993,0.0,0.0,0.0
2,1994,0.0,0.0,0.0
2,1995,0.0,0.0,0.0
2,1996,0.0,0.0,0.0
2,1997,0.0,0.0,0.0
2,1998,0.0,0.0,0.0
2,1999,0.0,0.0,0.0
2,2000,0.0,0.0,0.0
2,2001,0.0,0.0,0.0
2,2002,0.0,0.0,0.0
2,2003,0.0,0.0,0.0
2,2004,0.0,0.0,0.0
2,2005,0.0,0.0,0.0
2,2006,0.0,0.0,0.0
2,2007,0.0,0.0,0.0
2,2008,0.0,0.0,0.0
2,2009,0.0,0.0,0.0
2,2010,0.0,0.0,0.0
2,2011,0.0,0.0,0.0
2,2012,0.0,0.0,0.0
2,2013,0.0,0.0,0.0
2,2014,0.0,0.0,0.0
2,2015,0.0,0.0,0.0
2,2016,0.0,0.0,0.0
2,2017,0.0,0.0,0.0
2,2018,0.0,0.0,0.0
2,2019,0.0,0.0,0.0
2,2020,0.0,0.0,0.0
2,2021,0.0,0.0,0.0
2,2022,0.0,0.0,0.0
2,2023,0.0,0.0,0.0
2,2024,0.0,0.0,0.0
2A,1989,0.0,0.0,0.0
2A,1990,0.0,0.0,0.0
2A,1991,0.0,0.0,0.0
2A,1992,0.0,0.0,0.0
2A,1993,0.0,0.0,0.0
2A,1994,0.0,0.0,0.0
2A,1995,0.0,0.0,0.0
2A,1996,0.0,0.0,0.0
2A,1997,0.0,0.0,0.0
2A,1998,0.0,0.0,0.0
2A,1999,0.0,0.0,0.0
2A,2000,0.0,0.0,0.0
2A,2001,0.0,0.0,0.0
2A,2002,0.0,0.0,0.0
2A,2003,0.0,0.0,0.0
2A,2004,0.0,0.0,0.0
2A,2005,0.0,0.0,0.0
2A,2006,0.0,0.0,0.0
2A,2007,0.0,0.0,0.0
2A,2008,0.0,0.0,0.0
2A,2009,0.0,0.0,0.0
2A,2010,0.0,0.0,0.0
2A,2011,0.0,0.0,0.0
2A,2012,0.0,0.0,0.0
2A,2013,0.0,0.0,0.0
2A,2014,0.0,0.0,0.0
2A,2015,0.0,0.0,0.0
2A,2016,0.0,0.0,0.0
2A,2017,0.0,0.0,0.0
2A,2018,0.0,0.0,0.0
2A,2019,0.0,0.0,0.0
2A,2020,0.0,0.0,0.0
2A,2021,0.0,0.0,0.0
2A,2022,0.0,0.0,0.0
2A,2023,0.0,0.0,0.0
2A,2024,0.0,0.0,0.0
2A1,1989,0.0,0.0,0.0
2A1,1990,0.0,0.0,0.0
2A1,1991,0.0,0.0,0.0
2A1,1992,0.0,0.0,0.0
2A1,1993,0.0,0.0,0.0
2A1,1994,0.0,0.0,0.0
2A1,1995,0.0,0.0,0.0
2A1,1996,0.0,0.0,0.0
2A1,1997,0.0,0.0,0.0
2A1,1998,0.0,0.0,0.0
2A1,1999,0.0,0.0,0.0
2A1,2000,0.0,0.0,0.0
2A1,2001,0.0,0.0,0.0
2A1,2002,0.0,0.0,0.0
2A1,2003,0.0,0.0,0.0
2A1,2004,0.0,0.0,0.0
2A1,2005,2.9424637928687782,0.0,2.9424637928687782
2A1,2006,2.2643582421554744,0.0,2.2643582421554744
2A1,2007,0.08835305971883675,0.0,0.08835305971883675
2A1,2008,2.1002667682414295,0.0,2.1002667682414295
2A1,2009,1.2492513782336414,0.0,1.2492513782336414
2A1,2010,1.2409395276642963,0.0,1.2409395276642963
2A1,2011,1.0596450413730376,0.0,1.0596450413730376
2A1,2012,0.5195682816610588,0.0,0.5195682816610588
2A1,2013,0.29136305046078936,0.0,0.29136305046078936
2A1,2014,0.4416829537598609,0.0,0.4416829537598609
2A1,2015,0.6785620082945327,0.0,0.6785620082945327
2A1,2016,0.6119378345370992,0.0,0.6119378345370992
2A1,2017,0.6686838392128088,0.0,0.6686838392128088
2A1,2018,1.2292836575772295,0.0,1.2292836575772295
2A1,2019,1.7993322736118718,0.0,1.7993322736118718
2A1,2020,1.7045711592302006,0.0,1.7045711592302006
2A1,2021,3.278381590809432,0.0,3.278381590809432
2A1,2022,4.625808306320983,0.0,4.625808306320983
2A1,2023,4.33227083632361,0.0,4.33227083632361
2A1,2024,3.354061536937458,0.0,3.354061536937458
2A2,1989,0.0,0.0,0.0
2A2,1990,0.0,0.0,0.0
2A2,1991,0.0,0.0,0.0
2A2,1992,0.0,0.0,0.0
2A2,1993,0.0,0.0,0.0
2A2,1994,0.0,0.0,0.0
2A2,1995,0.0,0.0,0.0
2A2,1996,0.0,0.0,0.0
2A2,1997,0.0,0.0,0.0
2A2,1998,0.0,0.0,0.0
2A2,1999,0.0,0.0,0.0
2A2,2000,0.0,0.0,0.0
2A2,2001,0.0,0.0,0.0
2A2,2002,0.0,0.0,0.0
2A2,2003,0.0,0.0,0.0
2A2,2004,0.0,0.0,0.0
2A2,2005,4.172628417292898,0.0,4.172628417292898
2A2,2006,3.19395603797133,0.0,3.19395603797133
2A2,2007,0.12982556826500138,0.0,0.12982556826500138
2A2,2008,3.028609986713625,0.0,3.028609986713625
2A2,2009,1.9673775989441031,0.0,1.9673775989441031
2A2,2010,2.1939995531590695,0.0,2.1939995531590695
2A2,2011,1.7716872830426473,0.0,1.7716872830426473
2A2,2012,0.8695043914015921,0.0,0.8695043914015921
2A2,2013,0.4861232251726785,0.0,0.4861232251726785
2A2,2014,0.6418524557281194,0.0,0.6418524557281194
2A2,2015,0.9096935653139787,0.0,0.9096935653139787
2A2,2016,0.6700319005116502,0.0,0.6700319005116502
2A2,2017,0.7579138268195321,0.0,0.7579138268195321
2A2,2018,1.6340504142075702,0.0,1.6340504142075702
2A2,2019,2.301057130191418,0.0,2.301057130191418
2A2,2020,2.121593229734212,0.0,2.121593229734212
2A2,2021,4.320153199961613,0.0,4.320153199961613
2A2,2022,5.74130780371098,0.0,5.74130780371098
2A2,2023,5.395654023130364,0.0,5.395654023130364
2A2,2024,4.17140424662084,0.0,4.17140424662084
2A3,1989,0.0,0.0,0.0
2A3,1990,0.0,0.0,0.0
2A3,1991,0.0,0.0,0.0
2A3,1992,0.0,0.0,0.0
2A3,1993,0.0,0.0,0.0
2A3,1994,0.0,0.0,0.0
2A3,1995,0.0,0.0,0.0
2A3,1996,0.0,0.0,0.0
2A3,1997,0.0,0.0,0.0
2A3,1998,0.0,0.0,0.0
2A3,1999,0.0,0.0,0.0
2A3,2000,0.0,0.0,0.0
2A3,2001,0.0,0.0,0.0
2A3,2002,0.0,0.0,0.0
2A3,2003,0.0,0.0,0.0
2A3,2004,0.0,0.0,0.0
2A3,2005,13.799821489824225,0.0,13.799821489824225
2A3,2006,10.97751564145401,0.0,10.97751564145401
2A3,2007,0.414771440926599,0.0,0.414771440926599
2A3,2008,10.385645071703534,0.0,10.385645071703534
2A3,2009,7.564264453208572,0.0,7.564264453208572
2A3,2010,7.761629305730617,0.0,7.761629305730617
2A3,2011,7.129190573001446,0.0,7.129190573001446
2A3,2012,3.767440300466622,0.0,3.767440300466622
2A3,2013,2.2228167704604274,0.0,2.2228167704604274
2A3,2014,3.0247880396817735,0.0,3.0247880396817735
2A3,2015,3.950466192080459,0.0,3.950466192080459
2A3,2016,2.662373847232856,0.0,2.662373847232856
2A3,2017,2.9112300593116824,0.0,2.9112300593116824
2A3,2018,7.779894306206311,0.0,7.779894306206311
2A3,2019,12.113449865456523,0.0,12.113449865456523
2A3,2020,11.47077312774968,0.0,11.47077312774968
2A3,2021,24.508262138299223,0.0,24.508262138299223
2A3,2022,34.41716739148222,0.0,34.41716739148222
2A3,2023,32.93062117029438,0.0,32.93062117029438
2A3,2024,25.40006165973038,0.0,25.40006165973038
2A4,1989,0.0,0.0,0.0
2A4,1990,0.0,0.0,0.0
2A4,1991,0.0,0.0,0.0
2A4,1992,0.0,0.0,0.0
2A4,1993,0.0,0.0,0.0
2A4,1994,0.0,0.0,0.0
2A4,1995,0.0,0.0,0.0
2A4,1996,0.0,0.0,0.0
2A4,1997,0.0,0.0,0.0
2A4,1998,0.0,0.0,0.0
2A4,1999,0.0,0.0,0.0
2A4,2000,0.0,0.0,0.0
2A4,2001,0.0,0.0,0.0
2A4,2002,0.0,0.0,0.0
2A4,2003,0.0,0.0,0.0
2A4,2004,0.0,0.0,0.0
2A4,2005,0.0,0.0,0.0
2A4,2006,0.0,0.0,0.0
2A4,2007,0.0,0.0,0.0
2A4,2008,0.0,0.0,0.0
2A4,2009,0.0,0.0,0.0
2A4,2010,0.0,0.0,0.0
2A4,2011,0.0,0.0,0.0
2A4,2012,0.0,0.0,0.0
2A4,2013,0.0,0.0,0.0
2A4,2014,0.0,0.0,0.0
2A4,2015,0.0,0.0,0.0
2A4,2016,0.0,0.0,0.0
2A4,2017,0.0,0.0,0.0
2A4,2018,0.0,0.0,0.0
2A4,2019,0.0,0.0,0.0
2A4,2020,0.0,0.0,0.0
2A4,2021,0.0,0.0,0.0
2A4,2022,0.0,0.0,0.0
2A4,2023,0.0,0.0,0.0
2A4,2024,0.0,0.0,0.0
2A4A,1989,0.0,0.0,0.0
2A4A,1990,0.0,0.0,0.0
2A4A,1991,0.0,0.0,0.0
2A4A,1992,0.0,0.0,0.0
2A4A,1993,0.0,0.0,0.0
2A4A,1994,0.0,0.0,0.0
2A4A,1995,0.0,0.0,0.0
2A4A,1996,0.0,0.0,0.0
2A4A,1997,0.0,0.0,0.0
2A4A,1998,0.0,0.0,0.0
2A4A,1999,0.0,0.0,0.0
2A4A,2000,0.0,0.0,0.0
2A4A,2001,0.0,0.0,0.0
2A4A,2002,0.0,0.0,0.0
2A4A,2003,0.0,0.0,0.0
2A4A,2004,0.0,0.0,0.0
2A4A,2005,0.0,0.0,0.0
2A4A,2006,0.0,0.0,0.0
2A4A,2007,0.0,0.0,0.0
2A4A,2008,0.0,0.0,0.0
2A4A,2009,0.0,0.0,0.0
2A4A,2010,0.0,0.0,0.0
2A4A,2011,0.0,0.0,0.0
2A4A,2012,0.0,0.0,0.0
2A4A,2013,0.0,0.0,0.0
2A4A,2014,0.0,0.0,0.0
2A4A,2015,0.0,0.0,0.0
2A4A,2016,0.0,0.0,0.0
2A4A,2017,0.0,0.0,0.0
2A4A,2018,0.0,0.0,0.0
2A4A,2019,0.0,0.0,0.0
2A4A,2020,0.0,0.0,0.0
2A4A,2021,0.0,0.0,0.0
2A4A,2022,0.0,0.0,0.0
2A4A,2023,0.0,0.0,0.0
2A4A,2024,0.0,0.0,0.0
2A4B,1989,0.0,0.0,0.0
2A4B,1990,0.0,0.0,0.0
2A4B,1991,0.0,0.0,0.0
2A4B,1992,0.0,0.0,0.0
2A4B,1993,0.0,0.0,0.0
2A4B,1994,0.0,0.0,0.0
2A4B,1995,0.0,0.0,0.0
2A4B,1996,0.0,0.0,0.0
2A4B,1997,0.0,0.0,0.0
2A4B,1998,0.0,0.0,0.0
2A4B,1999,0.0,0.0,0.0
2A4B,2000,0.0,0.0,0.0
2A4B,2001,0.0,0.0,0.0
2A4B,2002,0.0,0.0,0.0
2A4B,2003,0.0,0.0,0.0
2A4B,2004,0.0,0.0,0.0
2A4B,2005,0.0,0.0,0.0
2A4B,2006,0.0,0.0,0.0
2A4B,2007,0.0,0.0,0.0
2A4B,2008,0.0,0.0,0.0
2A4B,2009,0.0,0.0,0.0
2A4B,2010,0.0,0.0,0.0
2A4B,2011,0.0,0.0,0.0
2A4B,2012,0.0,0.0,0.0
2A4B,2013,0.0,0.0,0.0
2A4B,2014,0.0,0.0,0.0
2A4B,2015,0.0,0.0,0.0
2A4B,2016,0.0,0.0,0.0
2A4B,2017,0.0,0.0,0.0
2A4B,2018,0.0,0.0,0.0
2A4B,2019,0.0,0.0,0.0
2A4B,2020,0.0,0.0,0.0
2A4B,2021,0.0,0.0,0.0
2A4B,2022,0.0,0.0,0.0
2A4B,2023,0.0,0.0,0.0
2A4B,2024,0.0,0.0,0.0
2A4C,1989,0.0,0.0,0.0
2A4C,1990,0.0,0.0,0.0
2A4C,1991,0.0,0.0,0.0
2A4C,1992,0.0,0.0,0.0
2A4C,1993,0.0,0.0,0.0
2A4C,1994,0.0,0.0,0.0
2A4C,1995,0.0,0.0,0.0
2A4C,1996,0.0,0.0,0.0
2A4C,1997,0.0,0.0,0.0
2A4C,1998,0.0,0.0,0.0
2A4C,1999,0.0,0.0,0.0
2A4C,2000,0.0,0.0,0.0
2A4C,2001,0.0,0.0,0.0
2A4C,2002,0.0,0.0,0.0
2A4C,2003,0.0,0.0,0.0
2A4C,2004,0.0,0.0,0.0
2A4C,2005,0.0,0.0,0.0
2A4C,2006,0.0,0.0,0.0
2A4C,2007,0.0,0.0,0.0
2A4C,2008,0.0,0.0,0.0
2A4C,2009,0.0,0.0,0.0
2A4C,2010,0.0,0.0,0.0
2A4C,2011,0.0,0.0,0.0
2A4C,2012,0.0,0.0,0.0
2A4C,2013,0.0,0.0,0.0
2A4C,2014,0.0,0.0,0.0
2A4C,2015,0.0,0.0,0.0
2A4C,2016,0.0,0.0,0.0
2A4C,2017,0.0,0.0,0.0
2A4C,2018,0.0,0.0,0.0
2A4C,2019,0.0,0.0,0.0
2A4C,2020,0.0,0.0,0.0
2A4C,2021,0.0,0.0,0.0
2A4C,2022,0.0,0.0,0.0
2A4C,2023,0.0,0.0,0.0
2A4C,2024,0.0,0.0,0.0
2A4D,1989,0.0,0.0,0.0
2A4D,1990,0.0,0.0,0.0
2A4D,1991,0.0,0.0,0.0
2A4D,1992,0.0,0.0,0.0
2A4D,1993,0.0,0.0,0.0
2A4D,1994,0.0,0.0,0.0
2A4D,1995,0.0,0.0,0.0
2A4D,1996,0.0,0.0,0.0
2A4D,1997,0.0,0.0,0.0
2A4D,1998,0.0,0.0,0.0
2A4D,1999,0.0,0.0,0.0
2A4D,2000,0.0,0.0,0.0
2A4D,2001,0.0,0.0,0.0
2A4D,2002,0.0,0.0,0.0
2A4D,2003,0.0,0.0,0.0
2A4D,2004,0.0,0.0,0.0
2A4D,2005,0.0,0.0,0.0
2A4D,2006,0.0,0.0,0.0
2A4D,2007,0.0,0.0,0.0
2A4D,2008,0.0,0.0,0.0
2A4D,2009,0.0,0.0,0.0
2A4D,2010,0.0,0.0,0.0
2A4D,2011,0.0,0.0,0.0
2A4D,2012,0.0,0.0,0.0
2A4D,2013,0.0,0.0,0.0
2A4D,2014,0.0,0.0,0.0
2A4D,2015,0.0,0.0,0.0
2A4D,2016,0.0,0.0,0.0
2A4D,2017,0.0,0.0,0.0
2A4D,2018,0.0,0.0,0.0
2A4D,2019,0.0,0.0,0.0
2A4D,2020,0.0,0.0,0.0
2A4D,2021,0.0,0.0,0.0
2A4D,2022,0.0,0.0,0.0
2A4D,2023,0.0,0.0,0.0
2A4D,2024,0.0,0.0,0.0
2B,1989,0.0,0.0,0.0
2B,1990,0.0,0.0,0.0
2B,1991,0.0,0.0,0.0
2B,1992,0.0,0.0,0.0
2B,1993,0.0,0.0,0.0
2B,1994,0.0,0.0,0.0
2B,1995,0.0,0.0,0.0
2B,1996,0.0,0.0,0.0
2B,1997,0.0,0.0,0.0
2B,1998,0.0,0.0,0.0
2B,1999,0.0,0.0,0.0
2B,2000,0.0,0.0,0.0
2B,2001,0.0,0.0,0.0
2B,2002,0.0,0.0,0.0
2B,2003,0.0,0.0,0.0
2B,2004,0.0,0.0,0.0
2B,2005,0.0,0.0,0.0
2B,2006,0.0,0.0,0.0
2B,2007,0.0,0.0,0.0
2B,2008,0.0,0.0,0.0
2B,2009,0.0,0.0,0.0
2B,2010,0.0,0.0,0.0
2B,2011,0.0,0.0,0.0
2B,2012,0.0,0.0,0.0
2B,2013,0.0,0.0,0.0
2B,2014,0.0,0.0,0.0
2B,2015,0.0,0.0,0.0
2B,2016,0.0,0.0,0.0
2B,2017,0.0,0.0,0.0
2B,2018,0.0,0.0,0.0
2B,2019,0.0,0.0,0.0
2B,2020,0.0,0.0,0.0
2B,2021,0.0,0.0,0.0
2B,2022,0.0,0.0,0.0
2B,2023,0.0,0.0,0.0
2B,2024,0.0,0.0,0.0
2B1,1989,0.0,0.0,0.0
2B1,1990,0.0,0.0,0.0
2B1,1991,0.0,0.0,0.0
2B1,1992,0.0,0.0,0.0
2B1,1993,0.0,0.0,0.0
2B1,1994,0.0,0.0,0.0
2B1,1995,0.0,0.0,0.0
2B1,1996,0.0,0.0,0.0
2B1,1997,0.0,0.0,0.0
2B1,1998,0.0,0.0,0.0
2B1,1999,0.0,0.0,0.0
2B1,2000,0.0,0.0,0.0
2B1,2001,0.0,0.0,0.0
2B1,2002,0.0,0.0,0.0
2B1,2003,0.0,0.0,0.0
2B1,2004,0.0,0.0,0.0
2B1,2005,0.0,0.0,0.0
2B1,2006,0.0,0.0,0.0
2B1,2007,0.0,0.0,0.0
2B1,2008,0.0,0.0,0.0
2B1,2009,0.0,0.0,0.0
2B1,2010,0.0,0.0,0.0
2B1,2011,0.0,0.0,0.0
2B1,2012,0.0,0.0,0.0
2B1,2013,0.0,0.0,0.0
2B1,2014,0.0,0.0,0.0
2B1,2015,0.0,0.0,0.0
2B1,2016,0.0,0.0,0.0
2B1,2017,0.0,0.0,0.0
2B1,2018,0.0,0.0,0.0
2B1,2019,0.0,0.0,0.0
2B1,2020,0.0,0.0,0.0
2B1,2021,0.0,0.0,0.0
2B1,2022,0.0,0.0,0.0
2B1,2023,0.0,0.0,0.0
2B1,2024,0.0,0.0,0.0
2B10,1989,0.0,0.0,0.0
2B10,1990,0.0,0.0,0.0
2B10,1991,0.0,0.0,0.0
2B10,1992,0.0,0.0,0.0
2B10,1993,0.0,0.0,0.0
2B10,1994,0.0,0.0,0.0
2B10,1995,0.0,0.0,0.0
2B10,1996,0.0,0.0,0.0
2B10,1997,0.0,0.0,0.0
2B10,1998,0.0,0.0,0.0
2B10,1999,0.0,0.0,0.0
2B10,2000,0.0,0.0,0.0
2B10,2001,0.0,0.0,0.0
2B10,2002,0.0,0.0,0.0
2B10,2003,0.0,0.0,0.0
2B10,2004,0.0,0.0,0.0
2B10,2005,0.0,0.0,0.0
2B10,2006,0.0,0.0,0.0
2B10,2007,0.0,0.0,0.0
2B10,2008,0.0,0.0,0.0
2B10,2009,0.0,0.0,0.0
2B10,2010,0.0,0.0,0.0
2B10,2011,0.0,0.0,0.0
2B10,2012,0.0,0.0,0.0
2B10,2013,0.0,0.0,0.0
2B10,2014,0.0,0.0,0.0
2B10,2015,0.0,0.0,0.0
2B10,2016,0.0,0.0,0.0
2B10,2017,0.0,0.0,0.0
2B10,2018,0.0,0.0,0.0
2B10,2019,0.0,0.0,0.0
2B10,2020,0.0,0.0,0.0
2B10,2021,0.0,0.0,0.0
2B10,2022,0.0,0.0,0.0
2B10,2023,0.0,0.0,0.0
2B10,2024,0.0,0.0,0.0
2B2,1989,0.0,0.0,0.0
2B2,1990,0.0,0.0,0.0
2B2,1991,0.0,0.0,0.0
2B2,1992,0.0,0.0,0.0
2B2,1993,0.0,0.0,0.0
2B2,1994,0.0,0.0,0.0
2B2,1995,0.0,0.0,0.0
2B2,1996,0.0,0.0,0.0
2B2,1997,0.0,0.0,0.0
2B2,1998,0.0,0.0,0.0
2B2,1999,0.0,0.0,0.0
2B2,2000,0.0,0.0,0.0
2B2,2001,0.0,0.0,0.0
2B2,2002,0.0,0.0,0.0
2B2,2003,0.0,0.0,0.0
2B2,2004,0.0,0.0,0.0
2B2,2005,0.0,0.0,0.0
2B2,2006,0.0,0.0,0.0
2B2,2007,0.0,0.0,0.0
2B2,2008,0.0,0.0,0.0
2B2,2009,0.0,0.0,0.0
2B2,2010,0.0,0.0,0.0
2B2,2011,0.0,0.0,0.0
2B2,2012,0.0,0.0,0.0
2B2,2013,0.0,0.0,0.0
2B2,2014,0.0,0.0,0.0
2B2,2015,0.0,0.0,0.0
2B2,2016,0.0,0.0,0.0
2B2,2017,0.0,0.0,0.0
2B2,2018,0.0,0.0,0.0
2B2,2019,0.0,0.0,0.0
2B2,2020,0.0,0.0,0.0
2B2,2021,0.0,0.0,0.0
2B2,2022,0.0,0.0,0.0
2B2,2023,0.0,0.0,0.0
2B2,2024,0.0,0.0,0.0
2B3,1989,0.0,0.0,0.0
2B3,1990,0.0,0.0,0.0
2B3,1991,0.0,0.0,0.0
2B3,1992,0.0,0.0,0.0
2B3,1993,0.0,0.0,0.0
2B3,1994,0.0,0.0,0.0
2B3,1995,0.0,0.0,0.0
2B3,1996,0.0,0.0,0.0
2B3,1997,0.0,0.0,0.0
2B3,1998,0.0,0.0,0.0
2B3,1999,0.0,0.0,0.0
2B3,2000,0.0,0.0,0.0
2B3,2001,0.0,0.0,0.0
2B3,2002,0.0,0.0,0.0
2B3,2003,0.0,0.0,0.0
2B3,2004,0.0,0.0,0.0
2B3,2005,0.0,0.0,0.0
2B3,2006,0.0,0.0,0.0
2B3,2007,0.0,0.0,0.0
2B3,2008,0.0,0.0,0.0
2B3,2009,0.0,0.0,0.0
2B3,2010,0.0,0.0,0.0
2B3,2011,0.0,0.0,0.0
2B3,2012,0.0,0.0,0.0
2B3,2013,0.0,0.0,0.0
2B3,2014,0.0,0.0,0.0
2B3,2015,0.0,0.0,0.0
2B3,2016,0.0,0.0,0.0
2B3,2017,0.0,0.0,0.0
2B3,2018,0.0,0.0,0.0
2B3,2019,0.0,0.0,0.0
2B3,2020,0.0,0.0,0.0
2B3,2021,0.0,0.0,0.0
2B3,2022,0.0,0.0,0.0
2B3,2023,0.0,0.0,0.0
2B3,2024,0.0,0.0,0.0
2B4,1989,0.0,0.0,0.0
